OBJECTID,Wetland__1,SEQNUM,CFCA_EMT_I,Physiograp,Wetland_Ty,Hydrologic,Edge_Ref_1,Urban_Dens,ACRES_COMB,XCOORD_UTM,YCOORD_UTM,Column_,ORIG_FID
364,1,124660.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,1.588171888335386,436836.3437500,3156365.2500000,340.0000000,364
365,1,123920.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.567703517774919,436665.0625000,3156503.5000000,340.0000000,365
366,1,122440.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.403101806518711,436677.4687500,3157420.0000000,340.0000000,366
367,1,121700.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,2.778692444202090,436792.5625000,3157670.5000000,340.0000000,367
368,1,129841.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,0.088632976820159,437034.0625000,3153732.7500000,341.0000000,368
369,1,129101.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,7.033334031051037,437188.3437500,3153929.5000000,341.0000000,369
370,1,128361.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,5.821893442866551,437202.7812500,3154277.7500000,341.0000000,370
371,1,127621.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,2.163181563713730,437299.8750000,3154715.0000000,341.0000000,371
372,1,126881.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,2.466830931082904,437117.9375000,3155069.7500000,341.0000000,372
373,1,126141.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,2.046068925015827,437060.6562500,3155569.5000000,341.0000000,373
374,1,125401.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,6.688934875955612,437074.0625000,3155815.5000000,341.0000000,374
375,1,123181.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.000000819552107,437087.1875000,3156838.5000000,341.0000000,375
376,1,129102.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,0.338196388126206,437427.6250000,3154111.0000000,342.0000000,376
377,1,128362.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,13.815695530013727,437617.5625000,3154299.5000000,342.0000000,377
378,1,127622.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,1.112406188457969,437490.4687500,3154746.7500000,342.0000000,378
379,1,126882.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,1.379978890642128,437628.3437500,3154979.0000000,342.0000000,379
380,1,122442.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.992889145499655,437482.9687500,3157512.7500000,342.0000000,380
381,1,121702.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,2.021487459476618,437658.2812500,3157600.5000000,342.0000000,381
382,1,129103.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,16.559877579593163,437986.7500000,3154035.2500000,343.0000000,382
383,1,128363.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,15.590384616063240,437967.3750000,3154216.0000000,343.0000000,383
384,1,126883.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.674785587455074,437952.6250000,3155060.0000000,343.0000000,384
385,1,122443.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.306728839568895,438111.3750000,3157552.0000000,343.0000000,385
386,1,121703.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,2.977066058360210,437967.1250000,3157613.7500000,343.0000000,386
387,1,129104.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,6.914368275687396,438302.1562500,3154074.2500000,344.0000000,387
388,1,128364.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,25.499959248869256,438395.1250000,3154294.0000000,344.0000000,388
389,1,127624.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,2.657737690491730,438447.8125000,3154533.2500000,344.0000000,389
390,1,126884.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.076842355900492,438446.4375000,3155013.5000000,344.0000000,390
391,1,122444.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.097363393378660,438187.4375000,3157551.0000000,344.0000000,391
392,1,121704.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,4.708453659698024,438366.5000000,3157698.7500000,344.0000000,392
393,1,129105.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,0.034123403843645,438859.6562500,3154125.5000000,345.0000000,393
394,1,128365.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,31.046599979274472,438743.0000000,3154341.5000000,345.0000000,394
395,1,127625.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,15.367008896189281,438763.4375000,3154594.2500000,345.0000000,395
396,1,126885.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.072298531125393,438637.0312500,3154925.2500000,345.0000000,396
397,1,125405.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,3.660884284863081,438890.8125000,3155942.7500000,345.0000000,397
398,1,124665.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,11.103393479781115,438842.4062500,3156248.5000000,345.0000000,398
399,1,123925.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,14.426330480669076,438813.2812500,3156661.2500000,345.0000000,399
400,1,123185.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,12.067482062129191,438839.5625000,3156951.5000000,345.0000000,400
401,1,122445.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,6.842363256808739,438884.0937500,3157394.7500000,345.0000000,401
402,1,121705.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,15.367926898943194,438798.9062500,3157718.0000000,345.0000000,402
403,1,128366.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,7.999412817645133,438987.1250000,3154359.7500000,346.0000000,403
404,1,127626.000000000000000,SJ-LE,Ridge,1F,No,95.799999999999997,High,5.458633234557978,438989.5000000,3154607.0000000,346.0000000,404
405,1,125406.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,14.001932124015417,439113.3750000,3155957.2500000,346.0000000,405
406,1,124666.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,27.771297699152463,439134.9375000,3156208.5000000,346.0000000,406
407,1,123926.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,11.175420711391489,439162.7500000,3156679.7500000,346.0000000,407
408,1,123186.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,28.936877964702845,439136.1875000,3157004.0000000,346.0000000,408
409,1,122446.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,35.870064279155187,439123.7500000,3157366.0000000,346.0000000,409
410,1,121706.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,18.586149587061730,439087.7187500,3157671.5000000,346.0000000,410
411,1,125407.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,10.996489381929166,439473.3437500,3155966.0000000,347.0000000,411
412,1,124667.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,35.870064279155187,439504.7500000,3156223.0000000,347.0000000,412
413,1,123927.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,33.246577845128201,439495.7812500,3156593.7500000,347.0000000,413
414,1,123187.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,31.274633283751172,439503.8437500,3156983.5000000,347.0000000,414
415,1,122447.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,15.704573780433831,439498.8437500,3157415.2500000,347.0000000,415
416,1,121707.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,18.436863482790073,439504.0937500,3157657.2500000,347.0000000,416
417,1,125408.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,7.207165737313725,439826.3750000,3155978.7500000,348.0000000,417
418,1,124668.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,26.389652212681778,439879.3437500,3156240.5000000,348.0000000,418
419,1,123928.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,22.038865020616260,439829.4687500,3156579.0000000,348.0000000,419
420,1,123188.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,22.319084645037073,439912.8437500,3157010.0000000,348.0000000,420
421,1,122448.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,21.468183204143596,439864.4687500,3157327.0000000,348.0000000,421
422,1,121708.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,2.533904978010706,439746.4062500,3157602.7500000,348.0000000,422
423,1,125409.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,3.704462401023732,440209.8125000,3156006.2500000,349.0000000,423
424,1,124669.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,15.491537469630432,440198.8750000,3156152.7500000,349.0000000,424
425,1,123929.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,4.668538717852705,440160.4687500,3156535.5000000,349.0000000,425
426,1,123189.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,7.382076086732131,440123.1875000,3157025.0000000,349.0000000,426
427,1,122449.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,4.200272785677353,440136.1562500,3157240.0000000,349.0000000,427
428,1,124670.000000000000000,SJ-QB,Ridge,1F,No,96.540000000000006,High,0.023933662688100,440461.6562500,3156131.5000000,350.0000000,428
429,1,288211.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.000098963190994,441219.0937500,3071848.0000000,351.0000000,429
430,1,286731.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.893432274018284,441200.6562500,3072816.7500000,351.0000000,430
431,1,285991.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.617793973920230,441200.3437500,3073007.5000000,351.0000000,431
432,1,283771.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.896882132359717,441200.1250000,3074394.7500000,351.0000000,432
433,1,283031.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.296081910467065,441201.5312500,3074627.2500000,351.0000000,433
434,1,280811.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.005017973237740,441204.3437500,3075954.7500000,351.0000000,434
435,1,280071.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.846341499472878,441204.1250000,3076214.0000000,351.0000000,435
436,1,279331.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.794917629830747,441205.5312500,3076527.5000000,351.0000000,436
437,1,289692.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,11.067253551281009,441510.0937500,3071337.7500000,352.0000000,437
438,1,288952.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,28.092754850565669,441430.9687500,3071646.7500000,352.0000000,438
439,1,288212.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,10.692981670112832,441363.3125000,3072013.5000000,352.0000000,439
440,1,287472.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,21.149270213683963,441413.4062500,3072435.5000000,352.0000000,440
441,1,286732.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,31.489415845008054,441419.3750000,3072782.2500000,352.0000000,441
442,1,285992.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.841264893651255,441418.1562500,3073010.5000000,352.0000000,442
443,1,283772.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,4.266270619606090,441278.4375000,3074433.2500000,352.0000000,443
444,1,283032.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,30.689886616853077,441410.5937500,3074689.5000000,352.0000000,444
445,1,282292.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,15.287271867633107,441497.7187500,3075077.0000000,352.0000000,445
446,1,281552.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,13.715710794482902,441499.9687500,3075481.0000000,352.0000000,446
447,1,280812.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,29.631266441637553,441415.8750000,3075846.2500000,352.0000000,447
448,1,280072.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,35.870064279155187,441409.7500000,3076213.0000000,352.0000000,448
449,1,279332.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,28.217282183836712,441422.8125000,3076556.7500000,352.0000000,449
450,1,278592.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,9.526083203558391,441476.5625000,3076920.2500000,352.0000000,450
451,1,256392.000000000000000,SW-N9,Ridge,1B,No,129.330000000000010,High,7.662690584150599,441313.4375000,3088463.5000000,352.0000000,451
452,1,255652.000000000000000,SW-N9,Ridge,1B,No,129.330000000000010,High,0.920483300522221,441315.7812500,3088622.7500000,352.0000000,452
453,1,290433.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.873215529029747,441923.6250000,3071012.5000000,353.0000000,453
454,1,289693.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,25.824651233234110,441779.5937500,3071256.0000000,353.0000000,454
455,1,288953.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.313007393906783,441645.8437500,3071518.2500000,353.0000000,455
456,1,287473.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.146004309679419,441616.5625000,3072579.2500000,353.0000000,456
457,1,286733.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,21.875896263477102,441745.4375000,3072826.7500000,353.0000000,457
458,1,285993.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,26.784496688475670,441826.4062500,3073133.2500000,353.0000000,458
459,1,285253.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,7.835718146462165,441785.5312500,3073573.5000000,353.0000000,459
460,1,284513.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,15.003057140858097,441844.4062500,3073921.2500000,353.0000000,460
461,1,283773.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.306237186462708,441941.1562500,3074264.2500000,353.0000000,461
462,1,283033.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,32.402151063508839,441800.6250000,3074706.0000000,353.0000000,462
463,1,282293.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,34.345792168835601,441797.5312500,3075063.5000000,353.0000000,463
464,1,281553.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,24.693600701368005,441763.5625000,3075411.0000000,353.0000000,464
465,1,280813.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,7.561777530641312,441688.2187500,3075834.7500000,353.0000000,465
466,1,280073.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,5.164304326833017,441633.5625000,3076205.0000000,353.0000000,466
467,1,279333.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.929256176182299,441616.1250000,3076589.5000000,353.0000000,467
468,1,278593.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.201877934524578,441623.2812500,3077018.5000000,353.0000000,468
469,1,277853.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,4.400785082936502,441734.9375000,3077332.7500000,353.0000000,469
470,1,277113.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.576325170254632,441902.1562500,3077615.5000000,353.0000000,470
471,1,291174.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.900846671228465,442318.5312500,3070669.7500000,354.0000000,471
472,1,290434.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,30.926919773908320,442190.2187500,3070898.5000000,354.0000000,472
473,1,289694.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,16.220321729546463,442176.8437500,3071156.5000000,354.0000000,473
474,1,286734.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,8.896445750674541,442187.1250000,3072926.0000000,354.0000000,474
475,1,285994.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,35.870064279155187,442171.7500000,3073165.0000000,354.0000000,475
476,1,285254.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,23.507786690839566,442196.9687500,3073490.0000000,354.0000000,476
477,1,284514.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,23.273115039295256,442202.2500000,3073981.0000000,354.0000000,477
478,1,283774.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,27.707323105800207,442205.8437500,3074306.2500000,354.0000000,478
479,1,283034.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,35.655219320798238,442171.3750000,3074688.0000000,354.0000000,479
480,1,282294.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,25.139505376802205,442128.4375000,3075041.5000000,354.0000000,480
481,1,281554.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.881908804553045,442016.2500000,3075289.0000000,354.0000000,481
482,1,277114.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,4.044877563572080,442168.3437500,3077845.5000000,354.0000000,482
483,1,276374.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.916828840227993,442305.5312500,3077958.0000000,354.0000000,483
484,1,310415.000000000000000,SW-N8,Ridge,1B,No,119.110000000000000,Low,0.576629248645508,442709.4062500,3060766.2500000,355.0000000,484
485,1,309675.000000000000000,SW-N8,Ridge,1B,No,119.110000000000000,Low,1.967299293467436,442707.5312500,3060833.5000000,355.0000000,485
486,1,307455.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,3.392049623303242,442701.1250000,3062232.2500000,355.0000000,486
487,1,306715.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,2.988926049173418,442691.2812500,3062361.0000000,355.0000000,487
488,1,291175.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.137669495566248,442409.5312500,3070665.7500000,355.0000000,488
489,1,290435.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,21.739635767244664,442487.6250000,3070901.2500000,355.0000000,489
490,1,289695.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,29.121775850833004,442565.7500000,3071232.2500000,355.0000000,490
491,1,288955.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.027632534796619,442702.9062500,3071454.7500000,355.0000000,491
492,1,287475.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,6.500908169889886,442694.1562500,3072461.0000000,355.0000000,492
493,1,286735.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,25.515725956999674,442582.0937500,3072825.0000000,355.0000000,493
494,1,285995.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,26.531131109402207,442509.4687500,3073143.0000000,355.0000000,494
495,1,285255.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,22.185785233949719,442480.8437500,3073554.0000000,355.0000000,495
496,1,284515.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,22.369968911738681,442481.2187500,3073924.5000000,355.0000000,496
497,1,283775.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,30.644260194073496,442529.1250000,3074325.0000000,355.0000000,497
498,1,283035.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,25.646698065032918,442519.0000000,3074648.2500000,355.0000000,498
499,1,282295.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.431017631698318,442375.1875000,3074959.2500000,355.0000000,499
500,1,277115.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.049541869719492,442571.0937500,3077912.2500000,355.0000000,500
501,1,276375.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,11.770249546335402,442583.1250000,3078017.2500000,355.0000000,501
502,1,275635.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.536896894968782,442716.8437500,3078536.2500000,355.0000000,502
503,1,274895.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,9.972365482223616,442636.5000000,3078783.0000000,355.0000000,503
504,1,310416.000000000000000,SW-N8,Ridge,1B,No,119.110000000000000,Low,7.566719285432171,442907.2187500,3060730.7500000,356.0000000,504
505,1,309676.000000000000000,SW-N8,Ridge,1B,No,119.110000000000000,Low,21.220164553192230,442931.8750000,3060896.5000000,356.0000000,505
506,1,308196.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,1.964916913523225,443064.5937500,3061805.5000000,356.0000000,506
507,1,307456.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,15.107097273097937,442905.1875000,3062169.5000000,356.0000000,507
508,1,306716.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,2.010672121056649,442793.6562500,3062348.5000000,356.0000000,508
509,1,305976.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,3.518540036132373,443060.5625000,3062907.0000000,356.0000000,509
510,1,289696.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,6.703011413232260,442841.4687500,3071235.7500000,356.0000000,510
511,1,288216.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.388106120437649,442916.2812500,3072205.0000000,356.0000000,511
512,1,287476.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,32.954818069157398,442927.1250000,3072416.7500000,356.0000000,512
513,1,286736.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,13.678813052099517,442877.7812500,3072700.0000000,356.0000000,513
514,1,285996.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.007100756353451,442744.9375000,3072978.2500000,356.0000000,514
515,1,283776.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.485760323893476,442807.8437500,3074449.5000000,356.0000000,515
516,1,283036.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.734303135686110,442817.3750000,3074545.7500000,356.0000000,516
517,1,277116.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.676910608800744,442806.4375000,3077909.2500000,356.0000000,517
518,1,276376.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,34.457659831054855,442928.5937500,3078125.0000000,356.0000000,518
519,1,275636.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,22.996978831670205,442916.3125000,3078455.2500000,356.0000000,519
520,1,274896.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.496071058764254,442785.6875000,3078767.5000000,356.0000000,520
521,1,261576.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,1.316386956169924,443054.9375000,3085836.0000000,356.0000000,521
522,1,260836.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,3.084201746719660,442968.6250000,3086076.5000000,356.0000000,522
523,1,260096.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,0.969978138426171,442939.9062500,3086421.2500000,356.0000000,523
524,1,309677.000000000000000,SW-N8,Ridge,1B,No,119.110000000000000,Low,0.152700071005951,443127.2187500,3060843.7500000,357.0000000,524
525,1,308937.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,2.459309125127567,443427.5625000,3061383.2500000,357.0000000,525
526,1,308197.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,0.189097922857020,443138.5312500,3061686.2500000,357.0000000,526
527,1,307457.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,0.015346916749428,443127.5000000,3062302.2500000,357.0000000,527
528,1,306717.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,7.554492814931673,443324.8750000,3062538.5000000,357.0000000,528
529,1,305977.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,14.349897505735377,443255.0312500,3062851.5000000,357.0000000,529
530,1,289697.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.759479853391131,443288.5625000,3071096.0000000,357.0000000,530
531,1,287477.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,22.053167033648688,443306.1250000,3072473.5000000,357.0000000,531
532,1,286737.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,3.604346157044050,443293.4062500,3072615.0000000,357.0000000,532
533,1,285257.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.262044812353763,443493.5937500,3073627.5000000,357.0000000,533
534,1,276377.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,8.826041150223103,443183.5625000,3078125.0000000,357.0000000,534
535,1,275637.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,4.401148601591035,443189.3437500,3078421.2500000,357.0000000,535
536,1,261577.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,1.476759537139253,443235.0937500,3085897.2500000,357.0000000,536
537,1,260837.000000000000000,SW-MM,Ridge,1F,No,110.380000000000000,Moderate,1.012965086074678,443418.5312500,3085943.0000000,357.0000000,537
538,1,308938.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,15.554210309181197,443707.8437500,3061310.0000000,358.0000000,538
539,1,306718.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,10.744344146733651,443771.6562500,3062589.7500000,358.0000000,539
540,1,305978.000000000000000,SW-QJ,Ridge,1F,No,105.060000000000000,Low,5.088969187902617,443791.8750000,3062744.7500000,358.0000000,540
541,1,291178.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,1.850073976832105,443864.0937500,3070612.2500000,358.0000000,541
542,1,290438.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,13.687044209646682,443759.0000000,3070921.2500000,358.0000000,542
543,1,289698.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,5.505150903209154,443772.0000000,3071114.2500000,358.0000000,543
544,1,288218.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.126225631156416,443838.9062500,3072171.7500000,358.0000000,544
545,1,287478.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,16.213071462611246,443705.8750000,3072369.0000000,358.0000000,545
546,1,286738.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,2.138679636219424,443657.3437500,3072707.2500000,358.0000000,546
547,1,285998.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,8.786540871581716,443813.5000000,3073183.2500000,358.0000000,547
548,1,285258.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,12.355119339938616,443652.6562500,3073538.2500000,358.0000000,548
549,1,284518.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,5.775512497038117,443774.4687500,3073861.5000000,358.0000000,549
550,1,283778.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.092369321264235,443880.8437500,3074466.0000000,358.0000000,550
551,1,283038.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,0.822294278019716,443863.9062500,3074846.5000000,358.0000000,551
552,1,282298.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,14.897234748978645,443803.7500000,3075091.5000000,358.0000000,552
553,1,281558.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,14.579016120865118,443807.3125000,3075435.7500000,358.0000000,553
554,1,280818.000000000000000,SW-QQ,Ridge,1F,Yes,120.260000000000010,Low,7.705620031303985,443842.3437500,3075802.5000000,358.0000000,554
